texto; disc. token (%); disc. split (%); disc. etiquetas (%); numero de tokens para %;numero de tokens anotador 1; numero de tokens anotador 2; numero de split para %; numero de split anotador 1; numero de split anotador 2; POS disc. anotador1; POS disc. anotador2; pares discrepantes (POS anotador1 : POS anotador2);discrepancias POS (POS1 - token1 : POS2 - token2);
['es-S0365-66912007001200011-1.txt_tagged'];0,000;0,000;0,968;310;310;310;13;13;13;[('Paciente - AQ0CS0', 1), ('derecho - AQ0MS0', 1), ('mismo - PI0MS000', 1)];[('Paciente - NCCS000', 1), ('derecho - NCMS000', 1), ('mismo - AQ0MS0', 1)];[('[ AQ0CS0 : NCCS000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ PI0MS000 : AQ0MS0 ]', 1)];['[ AQ0CS0 - Paciente : NCCS000 - Paciente ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ PI0MS000 - mismo : AQ0MS0 - mismo ]'];
['S1134-80462009000100005-1.txt_tagged'];0,000;0,000;0,000;165;165;165;4;4;4;[];[];[];[];
['es-S1139-76322009000700014-2.txt_tagged'];0,000;0,000;1,695;413;413;413;24;24;24;[('Antecedentes - NCMP000', 2), ('familiares - AQ0CP0', 1), ('pendiente - AQ0CS0', 1), ('Exploración - NCFS000', 1), ('renal7,8 - AQ0FS0', 1), ('Balance - NCMS000', 1)];[('Antecedentes - NP00000', 1), ('Antecedentes - AQ0CP0', 1), ('familiares - NCMP000', 1), ('pendiente - NCMS000', 1), ('Exploración - NP00000', 1), ('renal7,8 - NC00000', 1), ('Balance - NP00000', 1)];[('[ NCMP000 : NP00000 ]', 1), ('[ NCMP000 : AQ0CP0 ]', 1), ('[ AQ0CP0 : NCMP000 ]', 1), ('[ AQ0CS0 : NCMS000 ]', 1), ('[ NCFS000 : NP00000 ]', 1), ('[ AQ0FS0 : NC00000 ]', 1), ('[ NCMS000 : NP00000 ]', 1)];['[ NCMP000 - Antecedentes : NP00000 - Antecedentes ]', '[ NCMP000 - Antecedentes : AQ0CP0 - Antecedentes ]', '[ AQ0CP0 - familiares : NCMP000 - familiares ]', '[ AQ0CS0 - pendiente : NCMS000 - pendiente ]', '[ NCFS000 - Exploración : NP00000 - Exploración ]', '[ AQ0FS0 - renal7,8 : NC00000 - renal7,8 ]', '[ NCMS000 - Balance : NP00000 - Balance ]'];
['S1130-01082008000900011-1.txt_tagged'];0,000;0,000;0,207;484;484;484;16;16;16;[('presente - AQ0MS0', 1)];[('presente - NCMS000', 1)];[('[ AQ0MS0 : NCMS000 ]', 1)];['[ AQ0MS0 - presente : NCMS000 - presente ]'];
['es-S1699-65852010000300002-1.txt_tagged'];0,000;0,000;1,535;391;391;391;18;18;18;[('antecedentes - NCCP000', 1), ('médicos - AQ0MP0', 1), ('derecho - AQ0MS0', 1), ('legrado - NCMS000', 1), ('Prostodoncia - NCFS000', 1), ('ha - NC00000', 1)];[('antecedentes - AQ0CP0', 1), ('médicos - NCCP000', 1), ('derecho - NCMS000', 1), ('legrado - VMP00SM', 1), ('Prostodoncia - NP00000', 1), ('ha - VAIP3S0', 1)];[('[ NCCP000 : AQ0CP0 ]', 1), ('[ AQ0MP0 : NCCP000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ NCMS000 : VMP00SM ]', 1), ('[ NCFS000 : NP00000 ]', 1), ('[ NC00000 : VAIP3S0 ]', 1)];['[ NCCP000 - antecedentes : AQ0CP0 - antecedentes ]', '[ AQ0MP0 - médicos : NCCP000 - médicos ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NCMS000 - legrado : VMP00SM - legrado ]', '[ NCFS000 - Prostodoncia : NP00000 - Prostodoncia ]', '[ NC00000 - ha : VAIP3S0 - ha ]'];
['S0212-71992004000300009-1.txt_tagged'];0,000;0,000;1,333;375;375;375;12;12;12;[('izquierda - AQ0FS0', 3), ('derecha - AQ0FS0', 1), ('Paperas - NCFP000', 1)];[('izquierda - NCFS000', 3), ('derecha - NCFS000', 1), ('Paperas - NP00000', 1)];[('[ AQ0FS0 : NCFS000 ]', 4), ('[ NCFP000 : NP00000 ]', 1)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ NCFP000 - Paperas : NP00000 - Paperas ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]'];
['S0378-48352006000300006-1.txt_tagged'];0,000;11,765;2,360;339;339;339;17;17;15;[('dcha. - AQ0FS0', 2), ('dcho. - AQ0MS0', 2), ('frigore - NCMS000', 1), ('La - DA0FS0', 1), ('Esta - DD0FS0', 1), ('junto - RG', 1)];[('dcha. - NCFS000', 2), ('dcho. - NCFS000', 2), ('frigore - NC00000', 1), ('La - NP00000', 1), ('Esta - NP00000', 1), ('junto - AQ0MS0', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ AQ0MS0 : NCFS000 ]', 2), ('[ NCMS000 : NC00000 ]', 1), ('[ DA0FS0 : NP00000 ]', 1), ('[ DD0FS0 : NP00000 ]', 1), ('[ RG : AQ0MS0 ]', 1)];['[ NCMS000 - frigore : NC00000 - frigore ]', '[ AQ0FS0 - dcha. : NCFS000 - dcha. ]', '[ DA0FS0 - La : NP00000 - La ]', '[ AQ0MS0 - dcho. : NCFS000 - dcho. ]', '[ DD0FS0 - Esta : NP00000 - Esta ]', '[ AQ0FS0 - dcha. : NCFS000 - dcha. ]', '[ AQ0MS0 - dcho. : NCFS000 - dcho. ]', '[ RG - junto : AQ0MS0 - junto ]'];
['S0365-66912007000900011-1.txt_tagged'];0,000;0,000;0,968;310;310;310;14;14;14;[('Tomografía - NCFS000', 1), ('misma - PI0FS000', 1), ('derecha - AQ0FS0', 1)];[('Tomografía - NP00000', 1), ('misma - AQ0FS0', 1), ('derecha - NCFS000', 1)];[('[ NCFS000 : NP00000 ]', 1), ('[ PI0FS000 : AQ0FS0 ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1)];['[ NCFS000 - Tomografía : NP00000 - Tomografía ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]'];
['S1130-05582007000500006-1.txt_tagged'];0,000;0,000;0,000;255;255;255;16;16;16;[];[];[];[];
['es-S0210-48062006000400012-1.txt_tagged'];0,000;0,000;1,301;615;615;615;18;18;18;[('Paciente - AQ0CS0', 1), ('masculino - NCMS000', 1), ('izquierda - AQ0FS0', 1), ('doppler - NP00000', 1), ('médico - NCMS000', 1), ('Fig. - NC00000', 1), ('dicha - VMP00SF', 1), ('alta - NCFS000', 1)];[('Paciente - NCCS000', 1), ('masculino - AQ0MS0', 1), ('izquierda - NCFS000', 1), ('doppler - NC00000', 1), ('médico - NCCS000', 1), ('Fig. - NP00000', 1), ('dicha - NCFS000', 1), ('alta - AQ0FS0', 1)];[('[ AQ0CS0 : NCCS000 ]', 1), ('[ NCMS000 : AQ0MS0 ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1), ('[ NP00000 : NC00000 ]', 1), ('[ NCMS000 : NCCS000 ]', 1), ('[ NC00000 : NP00000 ]', 1), ('[ VMP00SF : NCFS000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1)];['[ AQ0CS0 - Paciente : NCCS000 - Paciente ]', '[ NCMS000 - masculino : AQ0MS0 - masculino ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ NP00000 - doppler : NC00000 - doppler ]', '[ NCMS000 - médico : NCCS000 - médico ]', '[ NC00000 - Fig. : NP00000 - Fig. ]', '[ VMP00SF - dicha : NCFS000 - dicha ]', '[ NCFS000 - alta : AQ0FS0 - alta ]'];
['S0210-48062005001000013-1.txt_tagged'];0,146;0,000;0,873;687;691;687;33;33;33;[('I - Z', 1), ('Sedimento - NCMS000', 1), ('urinario - AQ0MS0', 1), ('8x12x13 - Z', 1), ('maligno - AQ0MS0', 1), ('12 - Z', 1)];[('I - NC00000', 1), ('Sedimento - NP00000', 1), ('urinario - NCMS000', 1), ('8x12x13 - NC00000', 1), ('maligno - NCMS000', 1), ('12,5x12,5x7 - NC00000', 1)];[('[ Z : NC00000 ]', 3), ('[ AQ0MS0 : NCMS000 ]', 2), ('[ NCMS000 : NP00000 ]', 1)];['[ Z - I : NC00000 - I ]', '[ NCMS000 - Sedimento : NP00000 - Sedimento ]', '[ AQ0MS0 - urinario : NCMS000 - urinario ]', '[ Z - 8x12x13 : NC00000 - 8x12x13 ]', '[ AQ0MS0 - maligno : NCMS000 - maligno ]', '[ Z - 12 : NC00000 - 12,5x12,5x7 ]'];
['es-S0004-06142005000900013-1.txt_tagged'];0,000;0,000;0,635;315;315;315;13;13;13;[('mismo - PI0MS000', 1), ('misma - PI0FS000', 1)];[('mismo - AQ0MS0', 1), ('misma - AQ0FS0', 1)];[('[ PI0MS000 : AQ0MS0 ]', 1), ('[ PI0FS000 : AQ0FS0 ]', 1)];['[ PI0MS000 - mismo : AQ0MS0 - mismo ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]'];
['es-S0210-48062006000700010-1.txt_tagged'];0,000;0,000;1,773;282;282;282;13;13;13;[('masculino - NCMS000', 1), ('post-operatorio - NCMS000', 1), ('diagnostico - NCMS000', 1), ('alta - NCFS000', 1), ('mismo - PI0FS000', 1)];[('masculino - AQ0MS0', 1), ('post-operatorio - AQ0MS0', 1), ('diagnostico - VMIP1S0', 1), ('alta - AQ0FS0', 1), ('mismo - AQ0MS0', 1)];[('[ NCMS000 : AQ0MS0 ]', 2), ('[ NCMS000 : VMIP1S0 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1), ('[ PI0FS000 : AQ0MS0 ]', 1)];['[ NCMS000 - masculino : AQ0MS0 - masculino ]', '[ NCMS000 - post-operatorio : AQ0MS0 - post-operatorio ]', '[ NCMS000 - diagnostico : VMIP1S0 - diagnostico ]', '[ NCFS000 - alta : AQ0FS0 - alta ]', '[ PI0FS000 - mismo : AQ0MS0 - mismo ]'];
['S0004-06142006000600009-1.txt_tagged'];0,000;0,000;0,533;375;375;375;13;13;13;[('izquierda - AQ0FS0', 2)];[('izquierda - NCFS000', 2)];[('[ AQ0FS0 : NCFS000 ]', 2)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]'];
['S1130-05582007000500007-1.txt_tagged'];0,870;0,000;2,174;230;236;235;10;10;10;[('Servicio_de_Cirugía_Oral_y_Maxilofacial - NP00000', 1), ('derecha - AQ0CS0', 1), ('4 - Z', 1), ('izquierda - AQ0FS0', 1), ('alta - NCFS000', 1)];[('Servicio_de_Cirugía_Oral - NP00000', 1), ('derecha - NCFS000', 1), ('4,5x3x3,3 - NC00000', 1), ('izquierda - NCFS000', 1), ('alta - AQ0FS0', 1)];[('[ NP00000 : NP00000 ]', 1), ('[ AQ0CS0 : NCFS000 ]', 1), ('[ Z : NC00000 ]', 1), ('[ AQ0FS0 : NCFS000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1)];['[ NP00000 - Servicio_de_Cirugía_Oral_y_Maxilofacial : NP00000 - Servicio_de_Cirugía_Oral ]', '[ AQ0CS0 - derecha : NCFS000 - derecha ]', '[ Z - 4 : NC00000 - 4,5x3x3,3 ]', '[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ NCFS000 - alta : AQ0FS0 - alta ]'];
['es-S0004-06142007000900013-1.txt_tagged'];0,000;0,000;0,000;204;204;204;6;6;6;[];[];[];[];
['es-S0004-06142005000200009-1.txt_tagged'];0,637;0,000;1,911;157;157;158;5;5;5;[('a. - NC00000', 1), ('biopsia - VMIP3S0', 1), ('AP - NP00000', 1)];[('a - SPS00', 1), ('biopsia - NCFS000', 1), ('AP - NC00000', 1)];[('[ NC00000 : SPS00 ]', 1), ('[ VMIP3S0 : NCFS000 ]', 1), ('[ NP00000 : NC00000 ]', 1)];['[ NC00000 - a. : SPS00 - a ]', '[ VMIP3S0 - biopsia : NCFS000 - biopsia ]', '[ NP00000 - AP : NC00000 - AP ]'];
['S1130-14732006000400005-1.txt_tagged'];0,000;0,000;1,295;386;386;386;19;19;19;[('derecha - AQ0FS0', 2), ('dicha - VMP00SF', 1), ('basal - AQ0CP0', 1), ('derecho - AQ0MS0', 1)];[('derecha - NCFS000', 2), ('dicha - NCFS000', 1), ('basal - AQ0CS0', 1), ('derecho - NCMS000', 1)];[('[ AQ0FS0 : NCFS000 ]', 2), ('[ VMP00SF : NCFS000 ]', 1), ('[ AQ0CP0 : AQ0CS0 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1)];['[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ VMP00SF - dicha : NCFS000 - dicha ]', '[ AQ0FS0 - derecha : NCFS000 - derecha ]', '[ AQ0CP0 - basal : AQ0CS0 - basal ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]'];
['es-S0376-78922009000300010-1.txt_tagged'];0,000;0,000;1,282;390;390;390;13;13;13;[('derecho - AQ0MS0', 2), ('Paciente - NP00000', 1), ('bipediculado - AQ0MS0', 1), ('libero - VMIS3S0', 1)];[('derecho - NCMS000', 2), ('Paciente - NCCS000', 1), ('bipediculado - VMP00PM', 1), ('libero - VMIP1S0', 1)];[('[ AQ0MS0 : NCMS000 ]', 2), ('[ NP00000 : NCCS000 ]', 1), ('[ AQ0MS0 : VMP00PM ]', 1), ('[ VMIS3S0 : VMIP1S0 ]', 1)];['[ NP00000 - Paciente : NCCS000 - Paciente ]', '[ AQ0MS0 - bipediculado : VMP00PM - bipediculado ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ VMIS3S0 - libero : VMIP1S0 - libero ]'];
['S0211-69952014000200012-2.txt_tagged'];0,000;0,000;0,749;267;267;267;9;9;9;[('donante - NCMS000', 1), ('antiviral - AQ0CS0', 1)];[('donante - AQ0CS0', 1), ('antiviral - NCMS000', 1)];[('[ NCMS000 : AQ0CS0 ]', 1), ('[ AQ0CS0 : NCMS000 ]', 1)];['[ NCMS000 - donante : AQ0CS0 - donante ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]'];
['es-S0210-56912007000900007-1.txt_tagged'];0,000;0,000;0,305;328;328;328;11;11;11;[('médico - NCMS000', 1)];[('médico - AQ0MS0', 1)];[('[ NCMS000 : AQ0MS0 ]', 1)];['[ NCMS000 - médico : AQ0MS0 - médico ]'];
['S0365-66912007000900014-1.txt_tagged'];0,000;0,000;1,750;400;400;400;15;15;15;[('tyndall - NP00000', 2), ('antiviral - AQ0CS0', 2), ('derecho - AQ0MS0', 1), ('inicial - NCCS000', 1), ('zoster - NP00000', 1)];[('tyndall - NC00000', 2), ('antiviral - NCMS000', 2), ('derecho - NCMS000', 1), ('inicial - NCFS000', 1), ('zoster - NCFS000', 1)];[('[ NP00000 : NC00000 ]', 2), ('[ AQ0CS0 : NCMS000 ]', 2), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ NCCS000 : NCFS000 ]', 1), ('[ NP00000 : NCFS000 ]', 1)];['[ AQ0MS0 - derecho : NCMS000 - derecho ]', '[ NP00000 - tyndall : NC00000 - tyndall ]', '[ NCCS000 - inicial : NCFS000 - inicial ]', '[ NP00000 - tyndall : NC00000 - tyndall ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]', '[ AQ0CS0 - antiviral : NCMS000 - antiviral ]', '[ NP00000 - zoster : NCFS000 - zoster ]'];
['S0376-78922007000300006-3.txt_tagged'];0,000;0,000;2,362;127;127;127;4;4;4;[('médicos - NCMP000', 1), ('flexor - AQ0MS0', 1), ('Ecográficamente - RG', 1)];[('médicos - NCCP000', 1), ('flexor - NCMS000', 1), ('Ecográficamente - NP00000', 1)];[('[ NCMP000 : NCCP000 ]', 1), ('[ AQ0MS0 : NCMS000 ]', 1), ('[ RG : NP00000 ]', 1)];['[ NCMP000 - médicos : NCCP000 - médicos ]', '[ AQ0MS0 - flexor : NCMS000 - flexor ]', '[ RG - Ecográficamente : NP00000 - Ecográficamente ]'];
['es-S0210-48062005000700015-1.txt_tagged'];0,155;0,000;0,927;647;649;647;25;25;25;[('misma - PI0FS000', 2), ('izquierda - AQ0FS0', 1), ('Imagen - NCFS000', 1), ('vesical - AQ0CS0', 1), ('alta - NCFS000', 1)];[('misma - AQ0FS0', 2), ('izquierda - NCFS000', 1), ('Imagen - NP00000', 1), ('vesical-cara - NCFS000', 1), ('alta - AQ0FS0', 1)];[('[ PI0FS000 : AQ0FS0 ]', 2), ('[ AQ0FS0 : NCFS000 ]', 1), ('[ NCFS000 : NP00000 ]', 1), ('[ AQ0CS0 : NCFS000 ]', 1), ('[ NCFS000 : AQ0FS0 ]', 1)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ PI0FS000 - misma : AQ0FS0 - misma ]', '[ NCFS000 - Imagen : NP00000 - Imagen ]', '[ AQ0CS0 - vesical : NCFS000 - vesical-cara ]', '[ NCFS000 - alta : AQ0FS0 - alta ]'];
['S1139-76322013000200009-1.txt_tagged'];0,000;0,000;0,637;157;157;157;8;8;8;[('Niña - NCFS000', 1)];[('Niña - NP00000', 1)];[('[ NCFS000 : NP00000 ]', 1)];['[ NCFS000 - Niña : NP00000 - Niña ]'];
['es-S0376-78922009000400010-1.txt_tagged'];0,000;0,000;0,546;183;183;183;7;7;7;[('izquierda - AQ0FS0', 1)];[('izquierda - NCFS000', 1)];[('[ AQ0FS0 : NCFS000 ]', 1)];['[ AQ0FS0 - izquierda : NCFS000 - izquierda ]'];
